ID,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure_Days,Tenure_Segment,Enrollment_Year,Enrollment_Month,Enrollment_Quarter,Cohort,TotalSpend,MntWines_Proportion,MntFruits_Proportion,MntMeatProducts_Proportion,MntFishProducts_Proportion,MntSweetProducts_Proportion,MntGoldProds_Proportion,SpendingDiversity,PrimarySpendCategory,TotalAcceptedCampaigns,CampaignResponseRate,Children,HasChildren,Age,Generation,LifeStage,TotalPurchases,PreferredChannel,ChannelDiversity,AvgSpend,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Income_per_Age,SpendToIncome,CampaignToPurchase,Spend_per_Year,Estimated_CLV,AgeGroup
4148,Graduation,Married,38988.0,1,2,2012-08-20,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,863,Loyal (>2yr),2012,8,3,2012-08,348,0.47126436781609193,0.06896551724137931,0.2959770114942529,0.034482758620689655,0.008620689655172414,0.1206896551724138,6,Wines,0,0.0,3,1,42,Gen X,Middle-Aged Family,19,Deals,4,18.31578947368421,1,4,3,143,At Risk,928.2857142857143,0.008925823330255463,0.0,147.28505214368482,441.85515643105447,40-50
4947,2n Cycle,Single,89572.0,0,0,2012-09-15,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,1,837,Loyal (>2yr),2012,9,3,2012-09,2059,0.29431762991743565,0.011656143759106362,0.47304516755706655,0.09567751335599806,0.09422049538610976,0.03108305002428363,6,Meat,2,0.4,0,0,48,Gen X,Middle-Aged Single/Couple,24,Store,4,85.79166666666667,1,5,5,155,At Risk,1866.0833333333333,0.022987094181217346,0.08333333333333333,898.5062724014336,2695.518817204301,40-50
3225,Master,Married,42207.0,1,0,2013-04-01,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,0,1,639,Established (1-2yr),2013,4,2,2013-04,265,0.4377358490566038,0.04150943396226415,0.27169811320754716,0.011320754716981131,0.06415094339622641,0.17358490566037735,6,Wines,1,0.2,1,1,30,Millennials,Young Family,14,Store,4,18.928571428571427,2,3,3,233,At Risk,1406.9,0.0062785793825668726,0.07142857142857142,151.47300469483568,454.419014084507,<30
7540,Graduation,Married,50300.0,0,1,2014-05-25,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,0,220,Developing (3-12mo),2014,5,2,2014-05,270,0.5296296296296297,0.05555555555555555,0.2222222222222222,0.08888888888888889,0.08518518518518518,0.018518518518518517,6,Wines,0,0.0,1,1,62,Boomers,Older Family,13,Store,4,20.76923076923077,5,3,3,533,Loyal Customers,811.2903225806451,0.00536779324055666,0.0,448.2613636363637,1344.784090909091,60+
10648,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,827,Loyal (>2yr),2012,9,3,2012-09,1289,0.30876648564778897,0.07447633824670287,0.3467804499612102,0.17067494181536075,0.07447633824670287,0.02482544608223429,6,Meat,0,0.0,0,0,32,Millennials,Young Single/Couple,19,Catalog,4,67.84210526315789,1,4,5,145,At Risk,2083.25,0.019335773430937238,0.0,569.2953446191052,1707.8860338573156,30-40
1992,Graduation,Married,60597.0,0,1,2014-01-01,2,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,0,1,364,Developing (3-12mo),2014,1,1,2014-01,893,0.5845464725643897,0.0,0.2877939529675252,0.03583426651735722,0.01791713325867861,0.07390817469204927,5,Wines,1,0.2,1,1,50,Gen X,Older Family,16,Store,4,55.8125,4,3,4,434,Loyal Customers,1211.94,0.014736703137118999,0.0625,896.0666208791208,2688.1998626373625,40-50
7851,Graduation,Widow,70165.0,0,0,2013-09-22,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,465,Established (1-2yr),2013,9,3,2013-09,926,0.17386609071274298,0.0,0.2732181425485961,0.21490280777537796,0.20626349892008639,0.13174946004319654,5,Meat,0,0.0,0,0,65,Boomers,Older Single/Couple,22,Store,4,42.09090909090909,4,4,4,444,Champions,1079.4615384615386,0.013197463122639492,0.0,727.358064516129,2182.074193548387,60+
8594,PhD,Widow,50520.0,0,1,2014-01-28,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,0,337,Developing (3-12mo),2014,1,1,2014-01,135,0.8296296296296296,0.0,0.044444444444444446,0.014814814814814815,0.007407407407407408,0.1037037037037037,5,Wines,0,0.0,1,1,56,Gen X,Older Family,9,Web,4,15.0,4,2,2,422,Potential Loyalists,902.1428571428571,0.002672209026128266,0.0,146.31676557863503,438.9502967359051,50-60
7059,Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,188,Developing (3-12mo),2014,6,2,2014-06,1495,0.3230769230769231,0.05618729096989967,0.2662207357859532,0.13712374581939799,0.05618729096989967,0.16120401337792642,6,Wines,1,0.2,0,0,51,Gen X,Older Single/Couple,19,Store,4,78.6842105263158,5,4,5,545,Champions,1571.0588235294117,0.018658579202236535,0.05263157894736842,2904.514627659574,8713.543882978724,50-60
2815,Graduation,Married,33183.0,1,0,2014-02-24,46,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,0,310,Developing (3-12mo),2014,2,1,2014-02,120,0.058333333333333334,0.041666666666666664,0.325,0.14166666666666666,0.125,0.30833333333333335,6,Meat,0,0.0,1,1,39,Millennials,Middle-Aged Family,9,Web,3,13.333333333333334,5,2,2,522,Potential Loyalists,850.8461538461538,0.003616309556098002,0.0,141.38709677419357,424.1612903225807,30-40
2416,PhD,Single,66582.0,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,303,Developing (3-12mo),2014,3,1,2014-03,1288,0.6125776397515528,0.019409937888198756,0.32608695652173914,0.012422360248447204,0.029503105590062112,0.0,5,Wines,0,0.0,0,0,45,Gen X,Middle-Aged Single/Couple,20,Store,4,64.4,5,4,5,545,Champions,1479.6,0.019344567600853083,0.0,1552.6138613861388,4657.8415841584165,40-50
7999,PhD,Together,75261.0,0,0,2013-04-23,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,1,617,Established (1-2yr),2013,4,2,2013-04,1743,0.7108433734939759,0.009753298909925417,0.23694779116465864,0.013195639701663799,0.019506597819850834,0.009753298909925417,6,Wines,2,0.4,0,0,59,Boomers,Older Single/Couple,17,Catalog,4,102.52941176470588,2,3,5,235,At Risk,1275.6101694915253,0.02315940526966158,0.11764705882352941,1031.816450567261,3095.4493517017827,50-60
9213,Graduation,Widow,31880.0,1,0,2012-10-31,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,791,Loyal (>2yr),2012,10,4,2012-10,15,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.2,5,Meat,0,0.0,1,1,44,Gen X,Middle-Aged Family,4,Store,3,3.75,1,1,1,111,Dormant,724.5454545454545,0.00047051442910915934,0.0,6.926359039190897,20.77907711757269,40-50
9697,Graduation,Married,53790.0,0,2,2014-03-06,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,300,Developing (3-12mo),2014,3,1,2014-03,542,0.6180811808118081,0.07749077490774908,0.23431734317343172,0.05166051660516605,0.00922509225092251,0.00922509225092251,6,Wines,0,0.0,2,1,63,Boomers,Older Family,20,Store,4,27.1,5,4,3,543,Loyal Customers,853.8095238095239,0.010076222346160997,0.0,659.885,1979.655,60+
3916,PhD,Together,49269.0,1,0,2012-08-15,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,868,Loyal (>2yr),2012,8,3,2012-08,890,0.7179775280898877,0.008988764044943821,0.18651685393258427,0.012359550561797753,0.008988764044943821,0.0651685393258427,6,Wines,0,0.0,1,1,43,Gen X,Middle-Aged Family,25,Store,4,35.6,1,5,4,154,At Risk,1145.7906976744187,0.018064097099596096,0.0,374.5074884792627,1123.522465437788,40-50
2021,Graduation,Married,61456.0,0,1,2013-03-27,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,0,644,Established (1-2yr),2013,3,1,2013-03,1388,0.40561959654178675,0.05475504322766571,0.276657060518732,0.06051873198847262,0.138328530259366,0.06412103746397695,6,Wines,0,0.0,1,1,39,Millennials,Middle-Aged Family,33,Store,4,42.06060606060606,2,5,5,255,At Risk,1575.7948717948718,0.022585264254100495,0.0,787.2158385093168,2361.6475155279504,30-40
1581,Graduation,Married,37406.0,1,0,2013-10-10,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,1,447,Established (1-2yr),2013,10,4,2013-10,17,0.11764705882352941,0.0,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.17647058823529413,5,Meat,0,0.0,1,1,34,Millennials,Young Family,4,Store,3,4.25,4,1,1,411,New Customers,1100.1764705882354,0.0004544725445115757,0.0,13.890939597315437,41.67281879194631,30-40
564,PhD,Together,56937.0,1,0,2012-08-04,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,1,879,Loyal (>2yr),2012,8,3,2012-08,906,0.8233995584988962,0.008830022075055188,0.13796909492273732,0.012141280353200883,0.008830022075055188,0.008830022075055188,6,Wines,1,0.2,1,1,33,Millennials,Young Family,30,Store,4,30.2,1,5,4,154,At Risk,1725.3636363636363,0.01591232414774224,0.03333333333333333,376.46928327645054,1129.4078498293516,30-40
6619,Graduation,Married,38415.0,1,1,2013-01-02,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,728,Established (1-2yr),2013,1,1,2013-01,44,0.5,0.022727272727272728,0.29545454545454547,0.09090909090909091,0.0,0.09090909090909091,5,Wines,0,0.0,2,1,36,Millennials,Middle-Aged Family,6,Store,3,7.333333333333333,2,1,1,211,Dormant,1067.0833333333333,0.001145385916959521,0.0,22.07554945054945,66.22664835164835,30-40
9081,Graduation,Single,20518.0,1,0,2014-05-18,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,227,Developing (3-12mo),2014,5,2,2014-05,25,0.16,0.04,0.24,0.16,0.04,0.36,6,Gold,0,0.0,1,1,26,Millennials,Young Family,5,Store,4,5.0,5,1,1,511,New Customers,789.1538461538462,0.0012184423433083146,0.0,40.22577092511013,120.67731277533039,<30
178,Graduation,Married,62503.0,0,1,2013-02-18,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,0,681,Established (1-2yr),2013,2,1,2013-02,973,0.49126413155190135,0.0,0.19835560123329907,0.1130524152106886,0.07708119218910586,0.12024665981500514,5,Wines,0,0.0,1,1,58,Boomers,Older Family,26,Store,4,37.42307692307692,2,5,4,254,At Risk,1077.6379310344828,0.01556725277186695,0.0,521.8623348017621,1565.5870044052863,50-60
916,PhD,Single,41644.0,1,1,2014-05-09,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,236,Developing (3-12mo),2014,5,2,2014-05,31,0.6451612903225806,0.0967741935483871,0.12903225806451613,0.06451612903225806,0.0,0.06451612903225806,5,Wines,0,0.0,2,1,42,Gen X,Middle-Aged Family,6,Store,3,5.166666666666667,5,1,1,511,New Customers,991.5238095238095,0.0007444049562962251,0.0,47.97775423728814,143.93326271186442,40-50
5512,Master,Married,55842.0,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,222,Developing (3-12mo),2014,5,2,2014-05,518,0.8706563706563707,0.0,0.07528957528957529,0.0,0.007722007722007722,0.04633204633204633,4,Wines,0,0.0,1,1,37,Millennials,Middle-Aged Family,17,Store,4,30.470588235294116,5,3,3,533,Loyal Customers,1509.2432432432433,0.009276172056874754,0.0,852.25,2556.75,30-40
8970,PhD,Married,62010.0,0,1,2012-10-23,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,799,Loyal (>2yr),2012,10,4,2012-10,530,0.7,0.04150943396226415,0.07358490566037736,0.011320754716981131,0.0,0.17358490566037735,5,Wines,0,0.0,1,1,42,Gen X,Middle-Aged Family,19,Store,4,27.894736842105264,1,4,3,143,At Risk,1476.4285714285713,0.008547008547008548,0.0,242.28097622027536,726.8429286608261,40-50
10581,Graduation,Married,41124.0,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,791,Loyal (>2yr),2012,10,4,2012-10,506,0.5553359683794467,0.01383399209486166,0.16600790513833993,0.029644268774703556,0.0,0.23517786561264822,5,Wines,0,0.0,1,1,37,Millennials,Middle-Aged Family,21,Deals,4,24.095238095238095,1,4,3,143,At Risk,1111.4594594594594,0.012304250559284116,0.0,233.64917825537293,700.9475347661188,30-40
5300,Master,Married,38961.0,1,0,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,366,Established (1-2yr),2013,12,4,2013-12,70,0.2714285714285714,0.1,0.2714285714285714,0.0,0.014285714285714285,0.34285714285714286,5,Gold,0,0.0,1,1,41,Gen X,Middle-Aged Family,6,Web,4,11.666666666666666,4,1,2,412,Potential Loyalists,950.2682926829268,0.00179666846333513,0.0,69.85655737704919,209.56967213114757,40-50
5154,Master,Divorced,37760.0,1,0,2013-08-11,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,507,Established (1-2yr),2013,8,3,2013-08,54,0.48148148148148145,0.05555555555555555,0.24074074074074073,0.037037037037037035,0.18518518518518517,0.0,5,Wines,0,0.0,1,1,42,Gen X,Middle-Aged Family,6,Store,3,9.0,3,1,1,311,Others,899.047619047619,0.0014300847457627119,0.0,38.90236686390533,116.70710059171599,40-50
8346,Graduation,Single,32233.0,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,1,864,Loyal (>2yr),2012,8,3,2012-08,296,0.46621621621621623,0.05067567567567568,0.11824324324324324,0.08445945945945946,0.037162162162162164,0.24324324324324326,6,Wines,1,0.2,1,1,40,Millennials,Middle-Aged Family,12,Web,4,24.666666666666668,1,3,3,133,At Risk,805.825,0.00918313529612509,0.08333333333333333,125.13194444444444,375.3958333333333,30-40
1676,Graduation,Married,43057.0,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,427,Established (1-2yr),2013,10,4,2013-10,266,0.8007518796992481,0.007518796992481203,0.16541353383458646,0.0,0.007518796992481203,0.018796992481203006,5,Wines,0,0.0,1,1,39,Millennials,Middle-Aged Family,15,Store,4,17.733333333333334,4,3,3,433,Loyal Customers,1104.025641025641,0.006177857258982279,0.0,227.5327868852459,682.5983606557377,30-40
9286,Master,Together,83151.0,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,812,Loyal (>2yr),2012,10,4,2012-10,747,0.5448460508701473,0.03748326639892905,0.13386880856760375,0.1606425702811245,0.09906291834002677,0.024096385542168676,6,Wines,0,0.0,0,0,54,Gen X,Older Single/Couple,19,Catalog,4,39.31578947368421,1,4,4,144,At Risk,1539.8333333333333,0.008983656239852799,0.0,336.0120073891626,1008.0360221674878,50-60
2426,PhD,Divorced,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,1,838,Loyal (>2yr),2012,9,3,2012-09,895,0.5396648044692738,0.08268156424581005,0.12737430167597766,0.1888268156424581,0.041340782122905026,0.02011173184357542,6,Wines,0,0.0,0,0,50,Gen X,Older Single/Couple,29,Store,4,30.862068965517242,1,5,4,154,At Risk,1576.5,0.011354265778623533,0.0,390.0939737470167,1170.2819212410502,40-50
5172,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,412,Established (1-2yr),2013,11,4,2013-11,1053,0.7008547008547008,0.0,0.22032288698955366,0.012345679012345678,0.01899335232668566,0.04748338081671415,5,Wines,0,0.0,1,1,38,Millennials,Middle-Aged Family,17,Store,4,61.94117647058823,4,3,4,434,Loyal Customers,1713.2631578947369,0.016174121405750797,0.0,933.5151699029126,2800.545509708738,30-40
5562,Graduation,Married,60093.0,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,553,Established (1-2yr),2013,6,2,2013-06,735,0.6829931972789116,0.0163265306122449,0.14829931972789115,0.021768707482993196,0.00816326530612245,0.12244897959183673,6,Wines,0,0.0,1,1,40,Millennials,Middle-Aged Family,21,Store,4,35.0,3,4,4,344,Loyal Customers,1502.325,0.012231041885078129,0.0,485.4588607594937,1456.376582278481,30-40
3436,Graduation,Married,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,339,Developing (3-12mo),2014,1,1,2014-01,20,0.55,0.0,0.25,0.1,0.05,0.05,5,Wines,0,0.0,1,1,45,Gen X,Middle-Aged Family,5,Store,3,4.0,4,1,1,411,New Customers,312.1111111111111,0.001423994304022784,0.0,21.548672566371682,64.64601769911505,40-50
3921,2n Cycle,Widow,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,794,Loyal (>2yr),2012,10,4,2012-10,205,0.11707317073170732,0.004878048780487805,0.526829268292683,0.14146341463414633,0.14146341463414633,0.06829268292682927,6,Meat,0,0.0,0,0,62,Boomers,Older Single/Couple,10,Web,4,20.5,1,2,3,123,Needs Attention,458.98387096774195,0.007203851424956952,0.0,94.30258186397984,282.9077455919395,60+
3403,PhD,Together,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,828,Loyal (>2yr),2012,9,3,2012-09,2092,0.5592734225621415,0.009082217973231358,0.28393881453154873,0.04732313575525813,0.036328871892925434,0.06405353728489484,6,Wines,0,0.0,1,1,56,Gen X,Older Family,21,Store,4,99.61904761904762,1,4,5,145,At Risk,1409.857142857143,0.026497112169419395,0.0,922.8297101449276,2768.489130434783,50-60
22,Graduation,Divorced,46310.0,1,0,2012-12-03,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,758,Loyal (>2yr),2012,12,4,2012-12,309,0.598705501618123,0.006472491909385114,0.284789644012945,0.04854368932038835,0.016181229773462782,0.045307443365695796,6,Wines,0,0.0,1,1,38,Millennials,Middle-Aged Family,14,Web,4,22.071428571428573,1,3,3,133,At Risk,1218.6842105263158,0.0066724249622111854,0.0,148.89478891820582,446.6843667546175,30-40
10965,Graduation,Together,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,677,Established (1-2yr),2013,2,1,2013-02,1722,0.5708478513356562,0.011614401858304297,0.2259001161440186,0.13937282229965156,0.029036004645760744,0.023228803716608595,6,Wines,1,0.2,0,0,59,Boomers,Older Single/Couple,22,Store,4,78.27272727272727,2,4,5,245,At Risk,1288.2203389830509,0.022656404183935268,0.045454545454545456,929.0406203840473,2787.1218611521417,50-60
9426,Master,Single,58308.0,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,718,Established (1-2yr),2013,1,1,2013-01,900,0.7677777777777778,0.0,0.07666666666666666,0.011111111111111112,0.0,0.14444444444444443,4,Wines,0,0.0,1,1,50,Gen X,Older Family,15,Catalog,4,60.0,2,3,4,234,At Risk,1166.16,0.015435274747890512,0.0,457.8342618384401,1373.5027855153203,40-50
6605,PhD,Divorced,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,399,Established (1-2yr),2013,11,4,2013-11,682,0.7390029325513197,0.01906158357771261,0.19208211143695014,0.011730205278592375,0.0,0.03812316715542522,5,Wines,1,0.2,0,0,70,Boomers,Older Single/Couple,20,Web,4,34.1,4,4,4,444,Champions,794.4857142857143,0.012263099219620958,0.05,624.312030075188,1872.936090225564,60+
3136,Master,Divorced,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,627,Established (1-2yr),2013,4,2,2013-04,663,0.4781297134238311,0.03770739064856712,0.3996983408748115,0.03770739064856712,0.02865761689291101,0.01809954751131222,6,Wines,0,0.0,1,1,52,Gen X,Older Family,22,Store,4,30.136363636363637,2,4,4,244,At Risk,1142.923076923077,0.011155606407322655,0.0,386.2212918660287,1158.6638755980862,50-60
8737,Graduation,Divorced,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,270,Developing (3-12mo),2014,4,2,2014-04,43,0.6744186046511628,0.023255813953488372,0.20930232558139536,0.046511627906976744,0.0,0.046511627906976744,5,Wines,0,0.0,1,1,36,Millennials,Middle-Aged Family,6,Store,3,7.166666666666667,5,1,1,511,New Customers,1543.4166666666667,0.0007738962978960819,0.0,58.169444444444444,174.50833333333333,30-40
11088,PhD,Together,78642.0,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,619,Established (1-2yr),2013,4,2,2013-04,1816,0.7687224669603524,0.0,0.17731277533039647,0.025330396475770924,0.019273127753303965,0.009361233480176211,5,Wines,0,0.0,1,1,43,Gen X,Middle-Aged Family,18,Catalog,4,100.88888888888889,2,4,5,245,At Risk,1828.8837209302326,0.02309198647033392,0.0,1071.5573505654281,3214.672051696284,40-50
716,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,223,Developing (3-12mo),2014,5,2,2014-05,976,0.5420081967213115,0.0,0.36475409836065575,0.06454918032786885,0.028688524590163935,0.0,4,Wines,0,0.0,1,1,65,Boomers,Older Family,27,Store,4,36.148148148148145,5,5,4,554,Champions,1044.7846153846153,0.01437175126268204,0.0,1598.5829596412557,4795.748878923767,60+
466,Graduation,Married,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,637,Established (1-2yr),2013,4,2,2013-04,746,0.5201072386058981,0.01876675603217158,0.29222520107238603,0.12198391420911528,0.01876675603217158,0.028150134048257374,6,Wines,0,0.0,0,0,70,Boomers,Older Single/Couple,21,Store,4,35.523809523809526,2,4,4,244,At Risk,932.5,0.011428571428571429,0.0,427.74960753532184,1283.2488226059654,60+
9135,Graduation,Together,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,877,Loyal (>2yr),2012,8,3,2012-08,64,0.203125,0.03125,0.328125,0.0625,0.0,0.375,5,Gold,0,0.0,2,1,64,Boomers,Older Family,6,Deals,4,10.666666666666666,1,1,2,112,Dormant,425.046875,0.0023526816895195384,0.0,26.654503990877995,79.96351197263398,60+
10623,Master,Together,48330.0,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,411,Established (1-2yr),2013,11,4,2013-11,32,0.875,0.0,0.125,0.0,0.0,0.0,2,Wines,0,0.0,1,1,53,Gen X,Older Family,5,Store,3,6.4,4,1,1,411,New Customers,911.8867924528302,0.0006621146285950755,0.0,28.43795620437956,85.31386861313868,50-60
8151,Basic,Married,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,732,Loyal (>2yr),2012,12,4,2012-12,263,0.060836501901140684,0.13688212927756654,0.07984790874524715,0.07604562737642585,0.23574144486692014,0.41064638783269963,6,Gold,0,0.0,0,0,24,Gen Z,Young Single/Couple,9,Web,4,29.22222222222222,2,2,3,223,Needs Attention,1011.625,0.010832406606532395,0.0,131.23053278688525,393.69159836065575,<30
5140,PhD,Married,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,859,Loyal (>2yr),2012,8,3,2012-08,1445,0.7245674740484429,0.0,0.09688581314878893,0.04636678200692042,0.02629757785467128,0.10588235294117647,5,Wines,0,0.0,1,1,29,Millennials,Young Family,21,Store,4,68.80952380952381,1,4,5,145,At Risk,2219.137931034483,0.022453577810581927,0.0,614.4193830034924,1843.2581490104772,<30
10160,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,558,Established (1-2yr),2013,6,2,2013-06,46,0.6739130434782609,0.0,0.15217391304347827,0.043478260869565216,0.0,0.13043478260869565,4,Wines,0,0.0,1,1,58,Boomers,Older Family,5,Store,3,9.2,3,1,1,311,Others,878.3275862068965,0.0009029699860628545,0.0,30.11021505376344,90.33064516129032,50-60
4945,Graduation,Widow,53653.0,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,784,Loyal (>2yr),2012,11,4,2012-11,1210,0.6735537190082644,0.008264462809917356,0.1975206611570248,0.023140495867768594,0.008264462809917356,0.08925619834710743,6,Wines,0,0.0,0,0,61,Boomers,Older Single/Couple,28,Store,4,43.214285714285715,1,5,5,155,At Risk,879.5573770491803,0.02255232699010307,0.0,563.7149234693877,1691.1447704081631,60+
10584,Graduation,Married,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,394,Established (1-2yr),2013,12,4,2013-12,945,0.23809523809523808,0.17142857142857143,0.4095238095238095,0.11216931216931217,0.0380952380952381,0.030687830687830688,6,Meat,0,0.0,1,1,38,Millennials,Middle-Aged Family,24,Catalog,4,39.375,4,5,4,454,Champions,1728.0263157894738,0.014391228203761517,0.0,876.0437817258884,2628.131345177665,30-40
6071,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,530,Established (1-2yr),2013,7,3,2013-07,1157,0.4261019878997407,0.06050129645635264,0.28003457216940364,0.12618841832324978,0.03457216940363008,0.07260155574762317,6,Wines,0,0.0,0,0,25,Millennials,Young Single/Couple,22,Store,4,52.59090909090909,3,4,4,344,Loyal Customers,3248.68,0.014245785980767573,0.0,797.347641509434,2392.042924528302,<30
3386,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,558,Established (1-2yr),2013,6,2,2013-06,137,0.24817518248175183,0.029197080291970802,0.48175182481751827,0.021897810218978103,0.072992700729927,0.145985401459854,6,Meat,0,0.0,0,0,22,Gen Z,Young Single/Couple,8,Store,4,17.125,3,2,2,322,Potential Loyalists,1587.9545454545455,0.00392156862745098,0.0,89.6760752688172,269.0282258064516,<30
8939,Graduation,Divorced,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,745,Loyal (>2yr),2012,12,4,2012-12,730,0.5232876712328767,0.18904109589041096,0.08904109589041095,0.0821917808219178,0.03561643835616438,0.08082191780821918,6,Wines,0,0.0,1,1,55,Gen X,Older Family,25,Store,4,29.2,2,5,4,254,At Risk,1113.6363636363637,0.011918367346938775,0.0,357.8959731543624,1073.6879194630874,50-60
9925,PhD,Together,39665.0,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,0,585,Established (1-2yr),2013,5,2,2013-05,216,0.5879629629629629,0.004629629629629629,0.25925925925925924,0.0,0.004629629629629629,0.14351851851851852,5,Wines,1,0.2,1,1,33,Millennials,Young Family,12,Web,4,18.0,3,3,3,333,Loyal Customers,1201.969696969697,0.005445606958275557,0.08333333333333333,134.86153846153846,404.5846153846154,30-40
